 w1,w2,w3
 2873632, 1721996, 2128822
 2873526, 1722984, 2128822
 2873230, 1722388, 2129081
 2873249, 1722920, 2128637
 2873171, 1722251, 2128773
 2873951, 1722369, 2128565
 2873413, 1721833, 2128553
 2874054, 1722023, 2128683
 2873337, 1722623, 2128492
 2872563, 1723144, 2128531
 2873496, 1722515, 2128656
 2872217, 1721419, 2128781
 2873203, 1722057, 2128643
 2872996, 1721994, 2128774
 2872359, 1728914, 2128539
 2872474, 1728098, 2128588
 2872813, 1728753, 2128458
 2873123, 1729442, 2128563
 2872301, 1728597, 2128701
 2873034, 1729499, 2128664
 2872396, 1728883, 2128933
 2872896, 1728502, 2128715
 2872610, 1729335, 2128915
 2873112, 1729289, 2128623
 2872550, 1729383, 2128800
 2872874, 1729333, 2128459
 2872546, 1728937, 2128547
 2872910, 1729621, 2128858
 2872502, 1728675, 2128623
 2872139, 1729353, 2128472
 2872543, 1729156, 2128617
 2872664, 1729196, 2128929
 2872607, 1728732, 2128686
 2872918, 1729351, 2128554
 2872335, 1728819, 2128556
 2873344, 1728801, 2128628
 2872044, 1729245, 2128649
 2872771, 1729536, 2128595
 2872379, 1728935, 2128466
 2872174, 1729057, 2128459
 2873007, 1729068, 2128571
 2872408, 1728707, 2128726
 2871681, 1729140, 2128806
 2872253, 1729340, 2128759
 2872358, 1728874, 2128652
 2872501, 1729129, 2128512
 2872167, 1729121, 2128683
 2872023, 1729461, 2128499
 2872196, 1728496, 2128674
 2872267, 1727870, 2128314
 2872739, 1728619, 2128345
 2872363, 1729505, 2128558
 2872423, 1728968, 2128519
 2872765, 1729121, 2128415
 2872466, 1729832, 2128512
 2872744, 1728905, 2128664
 2871902, 1728545, 2128792
 2872996, 1728693, 2128626
 2872706, 1729582, 2128806
 2871589, 1729713, 2128672
 2872401, 1728771, 2128717
 2872822, 1729443, 2128629
 2872119, 1728894, 2128582
 2872714, 1729606, 2128756
 2872238, 1728935, 2128878
 2871734, 1728931, 2128544
 2871067, 1729878, 2128703
 2872268, 1728972, 2128651
 2872767, 1729434, 2128671
 2872173, 1729012, 2128757
 2872264, 1729531, 2128996
 2872455, 1728762, 2128804
 2872587, 1729463, 2128674
 2872738, 1729822, 2128628
 2872356, 1729139, 2128475
 2872071, 1729274, 2128319
 2871750, 1728678, 2128615
 2871652, 1729405, 2128623
 2871880, 1728321, 2128919
 2871630, 1728449, 2128623
 2872067, 1729092, 2128785
 2871970, 1728983, 2128608
 2872134, 1729367, 2128593
 2872209, 1728538, 2128752
 2871458, 1729650, 2128486
 2871335, 1729196, 2128820
 2872461, 1729032, 2128771
 2872173, 1728400, 2128730
 2871542, 1728781, 2128621
 2871695, 1729618, 2128614
 2872098, 1730083, 2128729
 2871730, 1729356, 2128763
 2872459, 1729149, 2128672
 2873025, 1729016, 2128573
 2872009, 1729315, 2128675
 2872556, 1729333, 2128725
 2872174, 1729748, 2128676
 2871981, 1729443, 2128516
 2871919, 1729034, 2128502
 2871811, 1728364, 2128591
 2872046, 1729250, 2128621
 2871507, 1729452, 2128664
 2872055, 1728978, 2128542
 2871957, 1729111, 2128723
 2871599, 1729276, 2128884
 2871892, 1835007, 2128620
 2872635, 1729657, 2128798
 2872504, 1729810, 2128837
 2872388, 1729251, 2128960
 2872073, 1728846, 2128572
 2871563, 1729099, 2128683
 2872230, 1729202, 2128462
 2871724, 1729604, 2128657
 2871997, 1729466, 2128629
 2871583, 1729119, 2128796
 2871892, 1729451, 2128744
 2872139, 1729558, 2128796
 2872071, 1728983, 2128636
 2872816, 1729797, 2128696
 2872724, 1728911, 2128711
 2872046, 1729446, 2128629
 2872325, 1729301, 2128311
 2871837, 1729104, 2128503
 2872372, 1728308, 2128633
 2872284, 1728664, 2128493
 2871942, 1729066, 2128561
 2871293, 1728468, 2128680
 2871969, 1729018, 2128587
 2872138, 1729557, 2128617
 2871827, 1729275, 2128836
 2871815, 1728860, 2128671
 2871870, 1728630, 2128590
 2872116, 1729030, 2128890
 2871541, 1728906, 2128750
 2871749, 1728852, 2128493
 2872221, 1728919, 2128664
 2871784, 1729300, 2128743
 2871991, 1728990, 2128847
 2871093, 1729013, 2128751
 2872009, 1729413, 2128816
 2872184, 1729093, 2128621
 2871963, 1729387, 2128566
 2872226, 1729375, 2128754
 2871933, 1729957, 2128678
 2871965, 1729274, 2128655
 2872053, 1729604, 2128751
 2872044, 1730187, 2128446
 2871776, 1729328, 2128700
 2871737, 1729540, 2128698
 2871827, 1729494, 2128641
 2871577, 1728449, 2128623
 2871189, 1729240, 2128810
 2872061, 1728310, 2128799
 2871606, 1729009, 2128769
 2872373, 1730333, 2128658
 2872345, 1730034, 2128692
 2871810, 1729658, 2128432
 2871870, 1728373, 2128615
 2871509, 1729079, 2128570
 2871079, 1729226, 2128746
 2871368, 1728738, 2128696
 2871851, 1728487, 2128620
 2871378, 1729470, 2128608
 2871613, 1729080, 2128759
 2871423, 1729160, 2128789
 2871455, 1728724, 2128683
 2871824, 1729548, 2128750
 2872185, 1729053, 2128931
 2871829, 1729163, 2128678
 2871942, 1729104, 2128595
 2871751, 1729119, 2128752
 2871689, 1728914, 2128585
 2872302, 1729452, 2128834
 2871851, 1729122, 2128613
 2871701, 1729805, 2128641
 2872555, 1729234, 2128735
 2871821, 1728837, 2128505
 2871366, 1728934, 2128868
 2872047, 1728600, 2128409
 2872080, 1729065, 2128772
 2871377, 1729166, 2128542
 2871683, 1729049, 2128680
 2871850, 1729614, 2128719
 2872199, 1729126, 2128581
 2871780, 1729792, 2128429
 2871556, 1728617, 2128314
 2871173, 1730117, 2129030
 2871954, 1728955, 2128529
 2871579, 1728812, 2128442
 2871567, 1728783, 2128723
 2871355, 1728808, 2128997
 2871691, 1728679, 2128746
 2872031, 1729125, 2128825
 2872108, 1729738, 2128937
 2871830, 1729131, 2128714
 2871235, 1729038, 2128867
 2871696, 1729239, 2128702
 2871283, 1728617, 2128848
 2871422, 1729050, 2128484
 2871845, 1729259, 2128543
 2871538, 1728921, 2128755
 2871719, 1730182, 2128487
 2872158, 1729950, 2128583
 2871907, 1729408, 2128706
 2872255, 1729236, 2128635
 2872549, 1728757, 2128675
 2872152, 1728903, 2128898
 2871550, 1728531, 2128407
 2871557, 1729027, 2128485
 2871909, 1729856, 2128850
 2871316, 1729367, 2128607
 2871784, 1729300, 2128559
 2871665, 1729249, 2128772
 2872237, 1728510, 2128858
 2872115, 1728619, 2128540
 2872184, 1728552, 2128654
 2871992, 1729393, 2128652
 2871314, 1729136, 2128492
 2871194, 1728520, 2128778
 2872020, 1728793, 2128626
 2872088, 1729649, 2128647
 2871700, 1729225, 2128720
 2872356, 1728878, 2128801
 2871192, 1728932, 2128938
 2871811, 1729210, 2128447
 2871444, 1729683, 2128514
 2871734, 1729422, 2128351
 2871940, 1729057, 2128583
 2871005, 1729606, 2128817
 2872147, 1729134, 2128655
 2871653, 1728950, 2128745
 2871432, 1729473, 2128697
 2871159, 1729516, 2128537
 2871534, 1729422, 2128797
 2871597, 1729680, 2128775
 2871704, 1728766, 2128812
 2871481, 1729537, 2128796
 2871792, 1729182, 2128660
 2871690, 1729522, 2128553
 2871548, 1729486, 2128788
 2871894, 1728940, 2128683
 2870805, 1729143, 2128731
 2871630, 1729449, 2128720
 2871518, 1730046, 2128708
 2871867, 1729601, 2128670
 2871307, 1729508, 2129002
 2871146, 1729630, 2128907
 2871635, 1729447, 2128710
 2871697, 1729388, 2128638
 2871742, 1728952, 2128689
 2871649, 1729429, 2128628
 2871831, 1729963, 2128792
 2871676, 1728827, 2128627
 2872164, 1728877, 2128883
 2872247, 1729085, 2128688
 2871269, 1729620, 2128621
 2871830, 1728380, 2128890
 2871698, 1728807, 2129004
 2870740, 1729527, 2128894
 2871502, 1728865, 2128863
 2871224, 1729794, 2128696
 2872085, 1729803, 2128872
 2871411, 1729258, 2128654
 2871987, 1729878, 2128647
 2872032, 1729395, 2128758
 2872012, 1729169, 2128785
 2871486, 1729298, 2128532
 2871212, 1729171, 2128657
 2872240, 1729733, 2128706
 2871427, 1728943, 2128807
 2871916, 1729253, 2128929
 2871695, 1729481, 2128553
 2871584, 1729203, 2128775
 2871377, 1729898, 2128798
 2871510, 1729121, 2128720
 2871014, 1728916, 2128776
 2871230, 1729430, 2128460
 2871634, 1729332, 2128775
 2871344, 1729524, 2128649
 2871552, 1728829, 2128630
 2871815, 1730076, 2128948
 2871363, 1729217, 2128679
 2872191, 1729514, 2128628
 2871209, 1729585, 2128874
 2871175, 1729585, 2128791
 2871823, 1728522, 2128761
 2872410, 1729422, 2129004
 2871268, 1729155, 2128966
 2871655, 1729362, 2128817
 2871005, 1729163, 2128661
 2871857, 1729382, 2128717
 2872268, 1729353, 2128644
 2871596, 1729313, 2128537
 2871656, 1729562, 2128545
 2871375, 1729286, 2128838
 2870802, 1729860, 2128932
 2871017, 1729610, 2128765
 2871329, 1729371, 2128626
 2871678, 1729694, 2128652
 2871574, 1728757, 2128800
 2871651, 1729042, 2128794
 2871549, 1729885, 2128706
 2872211, 1729248, 2128672
 2871197, 1729143, 2128408
 2871187, 1729680, 2128831
 2871879, 1729644, 2128728
 2872279, 1728995, 2128608
 2871775, 1729604, 2128852
 2871582, 1729252, 2128756
 2870953, 1729473, 2128728
 2871533, 1730331, 2128618
 2871531, 1730167, 2128786
 2871284, 1729222, 2128991
 2871263, 1729393, 2128697
 2871279, 1729285, 2128868
 2871258, 1729778, 2128959
 2871755, 1730172, 2128833
 2871888, 1729805, 2128802
 2870998, 1729169, 2128651
 2871441, 1729680, 2128661
 2871548, 1728516, 2128847
 2871270, 1729316, 2128687
 2871657, 1729302, 2128915
 2871021, 1729125, 2129057
 2871212, 1729749, 2128828
 2871723, 1729578, 2128733
 2870807, 1729157, 2128715
 2870897, 1729553, 2128703
 2871608, 1729060, 2128802
 2871301, 1729594, 2128766
 2871880, 1729774, 2128562
 2871049, 1728858, 2128576
 2871513, 1729115, 2128713
 2871308, 1729472, 2128700
 2871685, 1729769, 2128706
 2870928, 1728805, 2128589
 2871125, 1729072, 2128901
 2871857, 1729089, 2128679
 2872074, 1728451, 2128931
 2871441, 1729449, 2128820
 2871936, 1729093, 2128719
 2871740, 1729273, 2128480
 2871794, 1728198, 2128939
 2871436, 1729533, 2128827
 2871586, 1729259, 2128661
 2871358, 1729164, 2128619
 2871194, 1728710, 2128911
 2871412, 1729992, 2128804
 2871467, 1728871, 2128562
 2871504, 1729811, 2128842
 2871002, 1729486, 2128905
 2871358, 1729510, 2128740
 2871124, 1729432, 2129077
 2871123, 1729593, 2128692
 2872041, 1729290, 2128923
 2871172, 1729653, 2128889
 2871331, 1728990, 2128941
 2871688, 1728646, 2128791
 2871772, 1728924, 2128676
 2870708, 1729490, 2129034
 2871845, 1729572, 2128688
 2870939, 1729548, 2128845
 2871485, 1730055, 2128762
 2871079, 1729862, 2128471
 2871733, 1729971, 2128573
 2871157, 1729338, 2128789
 2872131, 1729047, 2128627
 2871376, 1729360, 2128474
 2871395, 1729091, 2128720
 2872195, 1729401, 2128962
 2871160, 1729108, 2128855
 2871603, 1728627, 2128650
 2871216, 1729889, 2128978
 2871037, 1730122, 2128619
 2871369, 1729268, 2128683
 2872063, 1729142, 2128701
 2871559, 1729224, 2129031
 2871321, 1729244, 2128686
 2871144, 1730382, 2128668
 2870842, 1729610, 2128678
 2871286, 1729921, 2128893
 2871188, 1729130, 2128796
 2871032, 1729261, 2128742
 2871123, 1729740, 2128791
 2871269, 1728873, 2128700
 2871144, 1730228, 2128908
 2871151, 1729453, 2128885
 2871993, 1729694, 2128583
 2871218, 1729986, 2128872
 2871374, 1728820, 2128573
 2871467, 1729930, 2128706
 2871708, 1729560, 2128884
 2871379, 1729616, 2128556
 2871292, 1729393, 2128551
 2871282, 1730125, 2128975
 2871710, 1729073, 2128721
 2871084, 1729628, 2128830
 2871289, 1729120, 2128466
 2871171, 1730023, 2128794
 2871812, 1729253, 2128885
 2871326, 1729698, 2128663
 2870584, 1729659, 2128848
 2870395, 1729743, 2128769
 2871617, 1729628, 2128659
 2871026, 1729875, 2128827
 2871076, 1729340, 2128561
 2871873, 1729042, 2128915
 2871462, 1729283, 2128767
 2870958, 1729326, 2128493
 2871664, 1729297, 2128657
 2870957, 1729569, 2128928
 2871282, 1729649, 2128686
 2872016, 1729805, 2128644
 2871384, 1729282, 2128694
 2871194, 1729090, 2128897
 2871118, 1729435, 2128998
 2871382, 1729623, 2128695
 2871113, 1729396, 2129041
 2870765, 1729804, 2128607
 2871322, 1729765, 2129032
 2871339, 1729331, 2128622
 2871405, 1729873, 2128851
 2870610, 1728910, 2128771
 2870840, 1728921, 2128869
 2872106, 1728759, 2128702
 2871232, 1729904, 2128876
 2871585, 1729380, 2128602
 2871551, 1729353, 2128535
 2871326, 1730509, 2128842
 2871140, 1729586, 2128555
 2870833, 1729168, 2128385
 2870955, 1730070, 2128514
 2871449, 1729153, 2128747
 2871717, 1729896, 2128646
 2871998, 1729642, 2128755
 2871383, 1729653, 2128525
 2870986, 1729340, 2128644
 2870732, 1729687, 2128585
 2871551, 1729061, 2128559
 2871599, 1729026, 2128713
 2870976, 1729159, 2128693
 2871421, 1729438, 2128626
 2871403, 1729125, 2128889
 2871197, 1729565, 2128732
 2871080, 1730424, 2128772
 2871042, 1729881, 2128523
 2871708, 1729210, 2128489
 2871744, 1729501, 2128448
 2870899, 1729860, 2128605
 2871641, 1729276, 2128764
 2871911, 1729655, 2128376
 2871834, 1728755, 2128424
 2871926, 1729195, 2128511
 2871059, 1729128, 2128649
 2871436, 1729830, 2128494
 2871815, 1729115, 2128429
 2871573, 1729827, 2128604
 2871285, 1730222, 2128646
 2871035, 1729543, 2128703
 2870966, 1729005, 2128899
 2871346, 1729875, 2128587
 2870808, 1730127, 2128544
 2870887, 1729754, 2128598
 2871263, 1730318, 2128608
 2870437, 1729553, 2128733
 2871844, 1728977, 2128312
 2871129, 1729808, 2128667
 2871171, 1729762, 2128699
 2871658, 1729905, 2128579
 2871112, 1729536, 2128482
 2871303, 1729506, 2128777
 2871469, 1729570, 2128800
 2871386, 1728860, 2128581
 2870749, 1729970, 2128760
 2871223, 1729957, 2128784
 2871327, 1729207, 2128721
 2871690, 1729719, 2128899
 2870770, 1728916, 2128626
 2870460, 1728709, 2128624
 2871119, 1728901, 2128490
 2871055, 1729672, 2128523
 2871142, 1729745, 2128647
 2871202, 1729719, 2128727
 2871083, 1729185, 2128665
 2871507, 1729063, 2128759
 2870864, 1729775, 2128584
 2871749, 1729238, 2128618
 2870743, 1728931, 2128880
 2870755, 1730094, 2128665
 2871329, 1729578, 2129024
 2871494, 1729663, 2128724
 2871143, 1729619, 2128796
 2871141, 1729367, 2128826
 2870880, 1730085, 2128717
 2871044, 1730114, 2128838
 2871422, 1729428, 2128835
 2871159, 1729128, 2128974
 2870855, 1728976, 2128956
 2871407, 1729378, 2128903
 2871258, 1729751, 2128844
 2871155, 1729811, 2128892
 2871235, 1729264, 2128748
 2871803, 1730395, 2129059
 2871393, 1729819, 2128935
 2870860, 1729974, 2128940
 2871258, 1729027, 2128783
 2871555, 1729662, 2128904
 2871385, 1729727, 2129032
 2871919, 1729505, 2128585
 2871748, 1729745, 2128965
 2870771, 1729734, 2128773
 2871120, 1728788, 2128805
 2871211, 1729470, 2128868
 2871027, 1730207, 2128900
 2871077, 1729252, 2128847
 2870308, 1729763, 2128887
 2870096, 1729982, 2129191
 2871001, 1729511, 2129002
 2871173, 1729721, 2128933
 2871572, 1729627, 2128883
 2870975, 1730106, 2128754
 2871456, 1729648, 2128796
 2871067, 1728953, 2128886
 2870567, 1729577, 2129057
 2871276, 1729290, 2128843
 2871097, 1728906, 2128686
 2870956, 1729573, 2128698
 2871044, 1729003, 2128652
 2871104, 1729632, 2128872
 2870978, 1730104, 2128867
 2870873, 1729567, 2128684
 2870872, 1729395, 2128641
 2870337, 1729537, 2128738
 2871377, 1730000, 2129079
 2871557, 1729759, 2128692
 2870565, 1729464, 2128834
 2871138, 1729167, 2128858
 2871474, 1729851, 2128887
 2871776, 1729770, 2128873
 2871373, 1729785, 2128715
 2871413, 1729377, 2128655
 2871271, 1729473, 2128699
 2870595, 1728907, 2128736
 2871525, 1729473, 2128826
 2870949, 1729640, 2128655
 2871312, 1729280, 2128918
 2870875, 1729940, 2128935
 2870969, 1729381, 2129020
 2870749, 1730013, 2128807
 2871323, 1728998, 2128864
 2871397, 1729516, 2129066
 2870938, 1729225, 2128655
 2870878, 1728650, 2128789
 2871205, 1729543, 2128760
 2871608, 1729600, 2128738
 2871180, 1728937, 2128727
 2871212, 1729328, 2128891
 2871170, 1729379, 2128599
 2871244, 1728965, 2128880
 2871157, 1729017, 2128956
 2871229, 1729765, 2128442
 2871411, 1728983, 2128878
 2871315, 1729527, 2128768
 2870811, 1729729, 2128956
 2870623, 1729632, 2128745
 2870619, 1729384, 2129054
 2871159, 1728776, 2128770
 2870934, 1729523, 2128770
 2871120, 1728518, 2128418
 2870963, 1729133, 2128502
 2870934, 1729651, 2128415
 2871563, 1729678, 2128518
 2870848, 1729431, 2128402
 2871788, 1729671, 2128355
 2870486, 1729078, 2128759
 2870488, 1729256, 2128824
 2870839, 1730046, 2128898
 2870556, 1729582, 2128718
 2870784, 1729389, 2128685
 2870540, 1729702, 2128715
 2871606, 1729894, 2128729
 2871256, 1729812, 2128664
 2870743, 1730266, 2128675
 2871006, 1729760, 2129003
 2870716, 1730221, 2128725
 2871260, 1729302, 2128756
 2870948, 1729394, 2128807
 2871327, 1729233, 2128669
 2871197, 1729970, 2128708
 2871404, 1729704, 2128747
 2870859, 1730150, 2128908
 2871629, 1729330, 2128632
 2870949, 1728528, 2128991
 2871402, 1729415, 2128723
 2871098, 1729729, 2128734
 2871459, 1729054, 2128857
 2870688, 1729825, 2128860
 2870924, 1729410, 2128874
 2871225, 1729976, 2128767
 2871850, 1729834, 2128759
 2871362, 1729648, 2128747
 2870532, 1730042, 2128802
 2871198, 1729678, 2128633
 2870957, 1729462, 2128608
 2870465, 1730100, 2128519
 2871553, 1729336, 2128490
 2871036, 1730369, 2128781
 2871042, 1729365, 2128658
 2870778, 1729307, 2129005
 2871321, 1729429, 2128607
 2871363, 1729662, 2128639
 2870688, 1729481, 2129098
 2871247, 1729784, 2128799
 2870363, 1729660, 2128476
 2871114, 1729094, 2128789
 2871300, 1729966, 2128434
 2870707, 1730055, 2128654
 2871100, 1729594, 2129104
 2871325, 1729212, 2128870
 2871340, 1729445, 2128727
 2871577, 1729982, 2129063
 2870345, 1728459, 2128588
 2871089, 1729009, 2128732
 2871459, 1729630, 2128726
 2872026, 1729536, 2129004
 2871560, 1729892, 2128847
 2870937, 1729679, 2128922
 2871827, 1730199, 2128881
 2871330, 1729896, 2128837
 2871154, 1729576, 2128992
 2871315, 1729037, 2128850
 2870996, 1730181, 2128923
 2870932, 1729436, 2128841
 2870500, 1729705, 2128923
 2871209, 1729209, 2128839
 2871094, 1729482, 2128661
 2870488, 1730009, 2128719
 2870796, 1729663, 2128995
 2871175, 1729442, 2128676
 2870848, 1729642, 2128656
 2870204, 1729356, 2128699
 2870757, 1733064, 2128700
 2870156, 1733235, 2128792
 2870700, 1732431, 2128745
 2870699, 1733729, 2128509
 2870860, 1732706, 2128647
 2870736, 1732515, 2128781
 2870614, 1733161, 2128626
 2870374, 1732453, 2128678
 2870428, 1733007, 2128759
 2870728, 1733514, 2128641
 2870889, 1733307, 2128909
 2870918, 1732935, 2128845
 2870219, 1733706, 2128649
 2870548, 1732501, 2128697
 2869981, 1733082, 2128575
 2870899, 1733708, 2128557
 2870654, 1732485, 2129029
 2870842, 1732998, 2128711
 2870194, 1732579, 2128770
 2870712, 1733079, 2128800
 2870808, 1732753, 2128707
 2870640, 1733441, 2128416
 2870612, 1733340, 2128624
 2870832, 1732836, 2128726
 2871193, 1732811, 2128909
 2870446, 1733351, 2128625
 2870686, 1733341, 2128697
 2871036, 1732900, 2128702
 2870125, 1732809, 2128956
 2869968, 1732946, 2128947
 2871562, 1732726, 2128858
 2870756, 1732682, 2128664
 2869944, 1733068, 2128465
 2869757, 1733154, 2128780
 2870451, 1732014, 2128959
 2870435, 1733339, 2128698
 2870532, 1732196, 2128639
 2870586, 1732786, 2128870
 2870621, 1732684, 2128539
 2870418, 1732793, 2129048
 2870661, 1732867, 2128914
 2870552, 1732815, 2128726
 2871273, 1732188, 2128576
 2870734, 1732907, 2129025
 2870830, 1733241, 2128621
 2870469, 1733102, 2128744
 2870274, 1732814, 2128740
 2870383, 1733647, 2128680
 2869930, 1732486, 2128806
 2870941, 1732740, 2128760
 2869797, 1732810, 2128474
 2870929, 1731939, 2128670
 2870593, 1733168, 2128698
 2870220, 1732411, 2128537
 2870934, 1732323, 2128634
 2870992, 1732652, 2128763
 2871185, 1733753, 2129062
 2870129, 1732816, 2128883
 2870490, 1732343, 2128937
 2870387, 1732765, 2128856
 2870558, 1732593, 2128700
 2870112, 1732802, 2128619
 2870184, 1732784, 2128851
 2869976, 1732769, 2128438
 2871207, 1732750, 2128362
 2870132, 1733189, 2128876
 2870206, 1732154, 2128305
 2871002, 1733376, 2128829
 2870815, 1732111, 2128798
 2870200, 1733114, 2128851
 2871002, 1732978, 2128574
 2870772, 1733065, 2128641
 2870405, 1733471, 2128759
 2871241, 1732867, 2128822
 2871483, 1733317, 2128872
 2870577, 1733182, 2128561
 2871156, 1733433, 2128800
 2870638, 1732184, 2128784
 2871009, 1732858, 2128572
 2870250, 1732911, 2128718
 2870341, 1732517, 2128345
 2870331, 1733189, 2128774
 2870167, 1733065, 2128779
 2870489, 1732779, 2128486
 2869996, 1733450, 2128647
 2870574, 1732742, 2128538
 2870166, 1733584, 2128619
 2870639, 1733145, 2128696
 2870482, 1733072, 2128722
 2871178, 1732795, 2128534
 2871038, 1732694, 2128822
 2869927, 1732914, 2128713
 2870300, 1733035, 2128524
 2870658, 1733344, 2128550
